OrderID;ProductCode;QuantityOrdered;PriceEach;OrderDate;City;Country
10347;S18_2795;21;100;11/29/2004 0:00;Melbourne;Australia
10356;S18_2795;30;100;12.09.04 00:00;Paris;France
10367;S18_2795;32;94.79;01.12.05 00:00;Pasadena;USA
10380;S18_2795;21;47.18;2/16/2005 0:00;Madrid;Spain
10390;S18_2795;26;78.11;03.04.05 00:00;San Rafael;USA
10421;S18_2795;35;100;5/29/2005 0:00;San Rafael;USA
10109;S18_2870;26;100;03.10.03 00:00;Philadelphia;USA
10123;S18_2870;46;100;5/20/2003 0:00;Nantes;France
10137;S18_2870;37;100;07.10.03 00:00;Reims;France
10148;S18_2870;27;100;09.11.03 00:00;North Sydney;Australia
10161;S18_2870;23;100;10/17/2003 0:00;Aaarhus;Denmark
10172;S18_2870;39;100;11.05.03 00:00;Bridgewater;USA
10181;S18_2870;27;100;11.12.03 00:00;Bergen;Norway
10192;S18_2870;38;100;11/20/2003 0:00;Nashua;USA
10204;S18_2870;27;100;12.02.03 00:00;NYC;USA
10212;S18_2870;40;100;1/16/2004 0:00;Madrid;Spain
10226;S18_2870;24;100;2/26/2004 0:00;San Diego;USA
10241;S18_2870;44;100;4/13/2004 0:00;Strasbourg;France
10253;S18_2870;37;100;06.01.04 00:00;Liverpool;UK
10266;S18_2870;20;100;07.06.04 00:00;Reggio Emilia;Italy
10278;S18_2870;39;100;08.06.04 00:00;Las Vegas;USA
10287;S18_2870;44;100;8/30/2004 0:00;Gensve;Switzerland
10301;S18_2870;22;100;10.05.03 00:00;Oslo;Norway
10311;S18_2870;43;100;10/16/2004 0:00;Madrid;Spain
10321;S18_2870;27;100;11.04.04 00:00;New Bedford;USA
10331;S18_2870;26;64.9;11/17/2004 0:00;Philadelphia;USA
10343;S18_2870;25;52.32;11/24/2004 0:00;Reims;France
10366;S18_2870;49;100;01.10.05 00:00;Charleroi;Belgium
10379;S18_2870;29;100;02.10.05 00:00;Madrid;Spain
10407;S18_2870;41;100;4/22/2005 0:00;San Jose;USA
10419;S18_2870;55;100;5/17/2005 0:00;Salzburg;Austria
10103;S18_2949;27;83.07;1/29/2003 0:00;Stavern;Norway
10112;S18_2949;23;100;3/24/2003 0:00;Lule;Sweden
10126;S18_2949;31;90.17;5/28/2003 0:00;Madrid;Spain
10139;S18_2949;46;100;7/16/2003 0:00;Chatswood;Australia
10150;S18_2949;47;91.18;9/19/2003 0:00;Singapore;Singapore
10163;S18_2949;31;100;10/20/2003 0:00;NYC;USA
10174;S18_2949;46;100;11.06.03 00:00;South Brisbane;Australia
10183;S18_2949;37;89.15;11/13/2003 0:00;Philadelphia;USA
10193;S18_2949;28;93.21;11/21/2003 0:00;Glen Waverly;Australia
10206;S18_2949;37;90.17;12.05.03 00:00;Vancouver;Canada
10215;S18_2949;49;100;1/29/2004 0:00;Burbank;USA
10228;S18_2949;24;100;03.10.04 00:00;Cambridge;USA
10244;S18_2949;30;100;4/29/2004 0:00;Madrid;Spain
10257;S18_2949;50;88.14;6/14/2004 0:00;San Jose;USA
10270;S18_2949;31;96.24;7/19/2004 0:00;Chatswood;Australia
10280;S18_2949;46;100;8/17/2004 0:00;Torino;Italy
10291;S18_2949;47;100;09.08.04 00:00;Boras;Sweden
10304;S18_2949;46;100;10.11.04 00:00;Versailles;France
10312;S18_2949;37;100;10/21/2004 0:00;San Rafael;USA
10322;S18_2949;33;100;11.04.04 00:00;Nashua;USA
10333;S18_2949;31;90.17;11/18/2004 0:00;San Francisco;USA
10347;S18_2949;48;100;11/29/2004 0:00;Melbourne;Australia
10357;S18_2949;41;87.13;12.10.04 00:00;San Rafael;USA
10369;S18_2949;42;100;1/20/2005 0:00;Brickhaven;USA
10381;S18_2949;41;100;2/17/2005 0:00;San Francisco;USA
10391;S18_2949;32;45.25;03.09.05 00:00;North Sydney;Australia
10423;S18_2949;10;88.14;5/30/2005 0:00;Bruxelles;Belgium
10103;S18_2957;35;57.46;1/29/2003 0:00;Stavern;Norway
10111;S18_2957;28;64.33;3/25/2003 0:00;San Francisco;USA
10126;S18_2957;46;73.7;5/28/2003 0:00;Madrid;Spain
10139;S18_2957;20;71.2;7/16/2003 0:00;Chatswood;Australia
10150;S18_2957;30;49.97;9/19/2003 0:00;Singapore;Singapore
10163;S18_2957;48;69.96;10/20/2003 0:00;NYC;USA
10173;S18_2957;28;53.72;11.05.03 00:00;Bergamo;Italy
10183;S18_2957;39;68.08;11/13/2003 0:00;Philadelphia;USA
10193;S18_2957;24;51.84;11/21/2003 0:00;Glen Waverly;Australia
10206;S18_2957;28;67.46;12.05.03 00:00;Vancouver;Canada
10215;S18_2957;31;58.71;1/29/2004 0:00;Burbank;USA
10228;S18_2957;45;63.71;03.10.04 00:00;Cambridge;USA
10244;S18_2957;24;58.09;4/29/2004 0:00;Madrid;Spain
10257;S18_2957;49;53.72;6/14/2004 0:00;San Jose;USA
10269;S18_2957;32;63.08;7/16/2004 0:00;Salzburg;Austria
10280;S18_2957;43;68.71;8/17/2004 0:00;Torino;Italy
10291;S18_2957;37;50.59;09.08.04 00:00;Boras;Sweden
10304;S18_2957;24;64.96;10.11.04 00:00;Versailles;France
10312;S18_2957;35;53.72;10/21/2004 0:00;San Rafael;USA
10322;S18_2957;41;29.87;11.04.04 00:00;Nashua;USA
10332;S18_2957;26;100;11/17/2004 0:00;Manchester;UK
10347;S18_2957;34;64.96;11/29/2004 0:00;Melbourne;Australia
10357;S18_2957;49;70.58;12.10.04 00:00;San Rafael;USA
10369;S18_2957;28;44.21;1/20/2005 0:00;Brickhaven;USA
10381;S18_2957;40;68.08;2/17/2005 0:00;San Francisco;USA
10392;S18_2957;37;59.96;03.10.05 00:00;Graz;Austria
10423;S18_2957;31;53.72;5/30/2005 0:00;Bruxelles;Belgium
10106;S18_3029;41;83.44;2/17/2003 0:00;Bergamo;Italy
10119;S18_3029;21;89.46;4/28/2003 0:00;Salzburg;Austria
10130;S18_3029;40;96.34;6/16/2003 0:00;Brickhaven;USA
10143;S18_3029;46;74.84;08.10.03 00:00;New Bedford;USA
10155;S18_3029;44;79.14;10.06.03 00:00;Helsinki;Finland
10167;S18_3029;46;73.12;10/23/2003 0:00;Boras;Sweden
10178;S18_3029;41;81.72;11.08.03 00:00;Toulouse;France
10186;S18_3029;32;89.46;11/14/2003 0:00;London;UK
10197;S18_3029;46;87.74;11/26/2003 0:00;Barcelona;Spain
10209;S18_3029;28;100;01.09.04 00:00;Los Angeles;USA
10222;S18_3029;49;94.62;2/19/2004 0:00;San Diego;USA
10248;S18_3029;21;73.98;05.07.04 00:00;NYC;USA
10262;S18_3029;32;84.3;6/24/2004 0:00;Madrid;Spain
10273;S18_3029;34;98.06;7/21/2004 0:00;Bruxelles;Belgium
10283;S18_3029;21;98.06;8/20/2004 0:00;Tsawassen;Canada
10296;S18_3029;21;96.34;9/15/2004 0:00;Munich;Germany
10307;S18_3029;31;83.44;10/14/2004 0:00;Philadelphia;USA
10316;S18_3029;21;94.62;11.01.04 00:00;Cowes;UK
10327;S18_3029;25;45.86;11.10.04 00:00;Kobenhavn;Denmark
10338;S18_3029;28;82.58;11/22/2004 0:00;Charleroi;Belgium
10350;S18_3029;43;64.97;12.02.04 00:00;Madrid;Spain
10373;S18_3029;22;86.74;1/31/2005 0:00;Oulu;Finland
10386;S18_3029;37;93.01;03.01.05 00:00;Madrid;Spain
10398;S18_3029;28;72.26;3/30/2005 0:00;Reims;France
10400;S18_3029;30;74.84;04.01.05 00:00;San Jose;USA
10414;S18_3029;44;73.98;05.06.05 00:00;Boston;USA
10103;S18_3136;25;100;1/29/2003 0:00;Stavern;Norway
10111;S18_3136;43;100;3/25/2003 0:00;San Francisco;USA
10126;S18_3136;30;97.39;5/28/2003 0:00;Madrid;Spain
10139;S18_3136;20;90.06;7/16/2003 0:00;Chatswood;Australia
10150;S18_3136;26;100;9/19/2003 0:00;Singapore;Singapore
10163;S18_3136;40;100;10/20/2003 0:00;NYC;USA
10173;S18_3136;31;89.01;11.05.03 00:00;Bergamo;Italy
10183;S18_3136;22;100;11/13/2003 0:00;Philadelphia;USA
10193;S18_3136;23;100;11/21/2003 0:00;Glen Waverly;Australia
10206;S18_3136;30;100;12.05.03 00:00;Vancouver;Canada
10215;S18_3136;49;100;1/29/2004 0:00;Burbank;USA
10228;S18_3136;31;100;03.10.04 00:00;Cambridge;USA
10244;S18_3136;29;100;4/29/2004 0:00;Madrid;Spain
10257;S18_3136;37;84.82;6/14/2004 0:00;San Jose;USA
10270;S18_3136;38;100;7/19/2004 0:00;Chatswood;Australia
10280;S18_3136;29;100;8/17/2004 0:00;Torino;Italy
10291;S18_3136;23;100;09.08.04 00:00;Boras;Sweden
10304;S18_3136;26;85.87;10.11.04 00:00;Versailles;France
10312;S18_3136;38;100;10/21/2004 0:00;San Rafael;USA
10322;S18_3136;48;47.04;11.04.04 00:00;Nashua;USA
10332;S18_3136;40;39.8;11/17/2004 0:00;Manchester;UK
10347;S18_3136;45;100;11/29/2004 0:00;Melbourne;Australia
10357;S18_3136;44;100;12.10.04 00:00;San Rafael;USA
10369;S18_3136;21;94.22;1/20/2005 0:00;Brickhaven;USA
10381;S18_3136;35;100;2/17/2005 0:00;San Francisco;USA
10392;S18_3136;29;86.92;03.10.05 00:00;Graz;Austria
10423;S18_3136;21;84.82;5/30/2005 0:00;Bruxelles;Belgium
10105;S18_3140;22;100;02.11.03 00:00;Kobenhavn;Denmark
10117;S18_3140;26;100;4/16/2003 0:00;Singapore;Singapore
10128;S18_3140;41;100;06.06.03 00:00;Madrid;Spain
10142;S18_3140;47;100;08.08.03 00:00;San Rafael;USA
10153;S18_3140;31;100;9/28/2003 0:00;Madrid;Spain
10166;S18_3140;43;100;10/21/2003 0:00;New Bedford;USA
10177;S18_3140;23;100;11.07.03 00:00;Madrid;Spain
10185;S18_3140;28;100;11/14/2003 0:00;New Bedford;USA
10196;S18_3140;49;100;11/26/2003 0:00;New Haven;USA
10208;S18_3140;24;100;01.02.04 00:00;Lyon;France
10221;S18_3140;33;100;2/18/2004 0:00;Bruxelles;Belgium
10232;S18_3140;22;100;3/20/2004 0:00;Cowes;UK
10248;S18_3140;32;100;05.07.04 00:00;NYC;USA
10273;S18_3140;40;100;7/21/2004 0:00;Bruxelles;Belgium
10282;S18_3140;43;100;8/20/2004 0:00;San Rafael;USA
10293;S18_3140;24;100;09.09.04 00:00;Torino;Italy
10306;S18_3140;32;100;10/14/2004 0:00;Manchester;UK
10314;S18_3140;20;100;10/22/2004 0:00;Aaarhus;Denmark
10325;S18_3140;24;69.12;11.05.04 00:00;Stavern;Norway
10336;S18_3140;48;100;11/20/2004 0:00;Paris;France
10350;S18_3140;44;100;12.02.04 00:00;Madrid;Spain
10372;S18_3140;28;100;1/26/2005 0:00;Minato-ku;Japan
10383;S18_3140;24;61.52;2/22/2005 0:00;Madrid;Spain
10396;S18_3140;33;100;3/23/2005 0:00;San Rafael;USA
10414;S18_3140;41;100;05.06.05 00:00;Boston;USA
10104;S18_3232;23;100;1/31/2003 0:00;Madrid;Spain
10109;S18_3232;46;100;03.10.03 00:00;Philadelphia;USA
10114;S18_3232;48;100;04.01.03 00:00;Paris;France
10122;S18_3232;25;100;05.08.03 00:00;Marseille;France
10127;S18_3232;22;100;06.03.03 00:00;NYC;USA
10136;S18_3232;41;100;07.04.03 00:00;Toulouse;France
10141;S18_3232;34;100;08.01.03 00:00;Espoo;Finland
10148;S18_3232;32;100;09.11.03 00:00;North Sydney;Australia
10151;S18_3232;21;100;9/21/2003 0:00;Oulu;Finland
10160;S18_3232;20;100;10.11.03 00:00;Los Angeles;USA
10165;S18_3232;47;100;10/22/2003 0:00;Singapore;Singapore
10171;S18_3232;39;100;11.05.03 00:00;Montreal;Canada
10175;S18_3232;29;100;11.06.03 00:00;London;UK
10181;S18_3232;45;100;11.12.03 00:00;Bergen;Norway
10184;S18_3232;28;100;11/14/2003 0:00;Sevilla;Spain
10192;S18_3232;26;100;11/20/2003 0:00;Nashua;USA
10195;S18_3232;50;100;11/25/2003 0:00;White Plains;USA
10203;S18_3232;48;100;12.02.03 00:00;Madrid;Spain
10207;S18_3232;25;100;12.09.03 00:00;Boston;USA
10212;S18_3232;40;100;1/16/2004 0:00;Madrid;Spain
10225;S18_3232;43;100;2/22/2004 0:00;Gensve;Switzerland
10229;S18_3232;22;100;03.11.04 00:00;San Rafael;USA
10239;S18_3232;47;100;04.12.04 00:00;Oulu;Finland
10246;S18_3232;36;100;05.05.04 00:00;Madrid;Spain
10253;S18_3232;40;100;06.01.04 00:00;Liverpool;UK
10259;S18_3232;27;100;6/15/2004 0:00;Singapore;Singapore
10266;S18_3232;29;100;07.06.04 00:00;Reggio Emilia;Italy
10271;S18_3232;20;100;7/20/2004 0:00;San Rafael;USA
10278;S18_3232;42;100;08.06.04 00:00;Las Vegas;USA
10281;S18_3232;25;100;8/19/2004 0:00;Allentown;USA
10287;S18_3232;36;100;8/30/2004 0:00;Gensve;Switzerland
10292;S18_3232;21;100;09.08.04 00:00;NYC;USA
10301;S18_3232;23;100;10.05.03 00:00;Oslo;Norway
10305;S18_3232;37;100;10/13/2004 0:00;Cambridge;USA
10310;S18_3232;48;100;10/16/2004 0:00;Koln;Germany
10313;S18_3232;25;100;10/22/2004 0:00;Vancouver;Canada
10321;S18_3232;33;100;11.04.04 00:00;New Bedford;USA
10324;S18_3232;27;100;11.05.04 00:00;NYC;USA
10331;S18_3232;27;100;11/17/2004 0:00;Philadelphia;USA
10334;S18_3232;20;100;11/19/2004 0:00;Lule;Sweden
10342;S18_3232;30;100;11/24/2004 0:00;Melbourne;Australia
10349;S18_3232;48;100;12.01.04 00:00;NYC;USA
10358;S18_3232;32;93.49;12.10.04 00:00;Madrid;Spain
10366;S18_3232;34;100;01.10.05 00:00;Charleroi;Belgium
10370;S18_3232;27;56.85;1/20/2005 0:00;North Sydney;Australia
10377;S18_3232;39;100;02.09.05 00:00;Helsinki;Finland
10383;S18_3232;47;100;2/22/2005 0:00;Madrid;Spain
10394;S18_3232;22;100;3/15/2005 0:00;Madrid;Spain
10405;S18_3232;55;100;4/14/2005 0:00;Strasbourg;France
10412;S18_3232;60;100;05.03.05 00:00;Madrid;Spain
10419;S18_3232;35;100;5/17/2005 0:00;Salzburg;Austria
10425;S18_3232;28;100;5/31/2005 0:00;Nantes;France
10105;S18_3259;38;100;02.11.03 00:00;Kobenhavn;Denmark
10117;S18_3259;21;95.8;4/16/2003 0:00;Singapore;Singapore
10128;S18_3259;41;100;06.06.03 00:00;Madrid;Spain
10142;S18_3259;22;97.81;08.08.03 00:00;San Rafael;USA
10153;S18_3259;29;88.74;9/28/2003 0:00;Madrid;Spain
10165;S18_3259;50;100;10/22/2003 0:00;Singapore;Singapore
10177;S18_3259;29;100;11.07.03 00:00;Madrid;Spain
10185;S18_3259;49;80.67;11/14/2003 0:00;New Bedford;USA
10196;S18_3259;35;100;11/26/2003 0:00;New Haven;USA
10208;S18_3259;48;100;01.02.04 00:00;Lyon;France
10221;S18_3259;23;80.67;2/18/2004 0:00;Bruxelles;Belgium
10232;S18_3259;48;95.8;3/20/2004 0:00;Cowes;UK
10248;S18_3259;42;100;05.07.04 00:00;NYC;USA
10273;S18_3259;47;100;7/21/2004 0:00;Bruxelles;Belgium
10282;S18_3259;36;100;8/20/2004 0:00;San Rafael;USA
10293;S18_3259;22;100;09.09.04 00:00;Torino;Italy
10306;S18_3259;40;91.76;10/14/2004 0:00;Manchester;UK
10314;S18_3259;23;100;10/22/2004 0:00;Aaarhus;Denmark
10326;S18_3259;32;100;11.09.04 00:00;Lule;Sweden
10336;S18_3259;21;100;11/20/2004 0:00;Paris;France
10350;S18_3259;41;93.04;12.02.04 00:00;Madrid;Spain
10372;S18_3259;25;84.71;1/26/2005 0:00;Minato-ku;Japan
10383;S18_3259;26;100;2/22/2005 0:00;Madrid;Spain
10396;S18_3259;24;89.75;3/23/2005 0:00;San Rafael;USA
10414;S18_3259;48;100;05.06.05 00:00;Boston;USA
10108;S18_3278;26;68.35;03.03.03 00:00;Makati City;Philippines
10122;S18_3278;21;73.17;05.08.03 00:00;Marseille;France
10135;S18_3278;45;78;07.02.03 00:00;San Rafael;USA
10147;S18_3278;36;86.04;09.05.03 00:00;Brickhaven;USA
10159;S18_3278;21;81.21;10.10.03 00:00;San Francisco;USA
10169;S18_3278;32;70.76;11.04.03 00:00;North Sydney;Australia
10181;S18_3278;30;82.82;11.12.03 00:00;Bergen;Norway
10191;S18_3278;36;94.88;11/20/2003 0:00;Koln;Germany
10203;S18_3278;33;86.04;12.02.03 00:00;Madrid;Spain
10211;S18_3278;35;78;1/15/2004 0:00;Paris;France
10225;S18_3278;37;95.69;2/22/2004 0:00;Gensve;Switzerland
10238;S18_3278;41;73.17;04.09.04 00:00;Kobenhavn;Denmark
10252;S18_3278;20;76.39;5/26/2004 0:00;Paris;France
10265;S18_3278;45;86.84;07.02.04 00:00;Glen Waverly;Australia
10276;S18_3278;38;69.96;08.02.04 00:00;Brickhaven;USA
10287;S18_3278;43;70.76;8/30/2004 0:00;Gensve;Switzerland
10300;S18_3278;49;78.8;10.04.03 00:00;Frankfurt;Germany
10310;S18_3278;27;80.41;10/16/2004 0:00;Koln;Germany
10319;S18_3278;46;73.98;11.03.04 00:00;NYC;USA
10329;S18_3278;38;59.1;11/15/2004 0:00;NYC;USA
10342;S18_3278;25;66.74;11/24/2004 0:00;Melbourne;Australia
10363;S18_3278;46;60.3;01.06.05 00:00;Espoo;Finland
10378;S18_3278;22;100;02.10.05 00:00;Madrid;Spain
10390;S18_3278;40;100;03.04.05 00:00;San Rafael;USA
10103;S18_3320;46;100;1/29/2003 0:00;Stavern;Norway
10111;S18_3320;39;100;3/25/2003 0:00;San Francisco;USA
10126;S18_3320;38;82.34;5/28/2003 0:00;Madrid;Spain
10139;S18_3320;30;100;7/16/2003 0:00;Chatswood;Australia
10149;S18_3320;42;94.25;09.12.03 00:00;Brisbane;USA
10163;S18_3320;43;100;10/20/2003 0:00;NYC;USA
10173;S18_3320;29;95.24;11.05.03 00:00;Bergamo;Italy
10182;S18_3320;33;86.31;11.12.03 00:00;San Rafael;USA
10193;S18_3320;32;79.37;11/21/2003 0:00;Glen Waverly;Australia
10206;S18_3320;28;87.3;12.05.03 00:00;Vancouver;Canada
10215;S18_3320;41;100;1/29/2004 0:00;Burbank;USA
10227;S18_3320;33;100;03.02.04 00:00;Lyon;France
10244;S18_3320;36;84.33;4/29/2004 0:00;Madrid;Spain
10257;S18_3320;26;89.29;6/14/2004 0:00;San Jose;USA
10280;S18_3320;34;100;8/17/2004 0:00;Torino;Italy
10290;S18_3320;26;96.23;09.07.04 00:00;Brickhaven;USA
10304;S18_3320;38;100;10.11.04 00:00;Versailles;France
10312;S18_3320;33;100;10/21/2004 0:00;San Rafael;USA
10323;S18_3320;33;91.27;11.05.04 00:00;Frankfurt;Germany
10333;S18_3320;46;100;11/18/2004 0:00;San Francisco;USA
10347;S18_3320;26;100;11/29/2004 0:00;Melbourne;Australia
10357;S18_3320;25;100;12.10.04 00:00;San Rafael;USA
10369;S18_3320;45;73.08;1/20/2005 0:00;Brickhaven;USA
10382;S18_3320;50;100;2/17/2005 0:00;San Rafael;USA
10392;S18_3320;36;100;03.10.05 00:00;Graz;Austria
10423;S18_3320;21;89.29;5/30/2005 0:00;Bruxelles;Belgium
10108;S18_3482;29;100;03.03.03 00:00;Makati City;Philippines
10122;S18_3482;21;100;05.08.03 00:00;Marseille;France
10135;S18_3482;42;100;07.02.03 00:00;San Rafael;USA
10147;S18_3482;37;100;09.05.03 00:00;Brickhaven;USA
10159;S18_3482;25;100;10.10.03 00:00;San Francisco;USA
10169;S18_3482;36;100;11.04.03 00:00;North Sydney;Australia
10181;S18_3482;22;100;11.12.03 00:00;Bergen;Norway
10191;S18_3482;23;100;11/20/2003 0:00;Koln;Germany
10203;S18_3482;32;100;12.02.03 00:00;Madrid;Spain
10211;S18_3482;28;100;1/15/2004 0:00;Paris;France
10225;S18_3482;27;100;2/22/2004 0:00;Gensve;Switzerland
10238;S18_3482;49;100;04.09.04 00:00;Kobenhavn;Denmark
10252;S18_3482;41;100;5/26/2004 0:00;Paris;France
10265;S18_3482;49;100;07.02.04 00:00;Glen Waverly;Australia
10276;S18_3482;30;100;08.02.04 00:00;Brickhaven;USA
10287;S18_3482;40;100;8/30/2004 0:00;Gensve;Switzerland
10300;S18_3482;23;100;10.04.03 00:00;Frankfurt;Germany
10310;S18_3482;49;100;10/16/2004 0:00;Koln;Germany
10320;S18_3482;25;100;11.03.04 00:00;Lule;Sweden
10330;S18_3482;37;100;11/16/2004 0:00;Makati City;Philippines
10342;S18_3482;55;100;11/24/2004 0:00;Melbourne;Australia
10355;S18_3482;23;100;12.07.04 00:00;Madrid;Spain
10363;S18_3482;24;100;01.06.05 00:00;Espoo;Finland
10378;S18_3482;43;96.49;02.10.05 00:00;Madrid;Spain
10390;S18_3482;50;100;03.04.05 00:00;San Rafael;USA
10109;S18_3685;47;100;03.10.03 00:00;Philadelphia;USA
10123;S18_3685;34;100;5/20/2003 0:00;Nantes;France
10137;S18_3685;31;100;07.10.03 00:00;Reims;France
10148;S18_3685;28;100;09.11.03 00:00;North Sydney;Australia
10161;S18_3685;36;100;10/17/2003 0:00;Aaarhus;Denmark
10172;S18_3685;48;100;11.05.03 00:00;Bridgewater;USA
10181;S18_3685;39;100;11.12.03 00:00;Bergen;Norway
10192;S18_3685;45;100;11/20/2003 0:00;Nashua;USA
10204;S18_3685;35;100;12.02.03 00:00;NYC;USA
10212;S18_3685;45;100;1/16/2004 0:00;Madrid;Spain
10226;S18_3685;46;100;2/26/2004 0:00;San Diego;USA
10240;S18_3685;37;100;4/13/2004 0:00;Osaka;Japan
10253;S18_3685;31;100;06.01.04 00:00;Liverpool;UK
10266;S18_3685;33;100;07.06.04 00:00;Reggio Emilia;Italy
10278;S18_3685;31;100;08.06.04 00:00;Las Vegas;USA
10287;S18_3685;27;100;8/30/2004 0:00;Gensve;Switzerland
10301;S18_3685;39;100;10.05.03 00:00;Oslo;Norway
10311;S18_3685;32;100;10/16/2004 0:00;Madrid;Spain
10321;S18_3685;28;100;11.04.04 00:00;New Bedford;USA
10331;S18_3685;26;67.91;11/17/2004 0:00;Philadelphia;USA
10343;S18_3685;44;84.88;11/24/2004 0:00;Reims;France
10367;S18_3685;46;100;01.12.05 00:00;Pasadena;USA
10379;S18_3685;32;70.83;02.10.05 00:00;Madrid;Spain
10406;S18_3685;65;100;4/15/2005 0:00;Kobenhavn;Denmark
10419;S18_3685;43;100;5/17/2005 0:00;Salzburg;Austria
10108;S18_3782;43;67.77;03.03.03 00:00;Makati City;Philippines
10122;S18_3782;35;49.74;05.08.03 00:00;Marseille;France
10135;S18_3782;45;50.36;07.02.03 00:00;San Rafael;USA
10146;S18_3782;47;67.14;09.03.03 00:00;Glendale;USA
10159;S18_3782;21;64.66;10.10.03 00:00;San Francisco;USA
10169;S18_3782;38;68.39;11.04.03 00:00;North Sydney;Australia
10180;S18_3782;21;50.36;11.11.03 00:00;Lille;France
10191;S18_3782;43;72.74;11/20/2003 0:00;Koln;Germany
10211;S18_3782;46;54.09;1/15/2004 0:00;Paris;France
10224;S18_3782;38;58.44;2/21/2004 0:00;Lille;France
10237;S18_3782;26;52.22;04.05.04 00:00;NYC;USA
10252;S18_3782;31;52.84;5/26/2004 0:00;Paris;France
10264;S18_3782;48;54.71;6/30/2004 0:00;Boston;USA
10276;S18_3782;33;50.36;08.02.04 00:00;Brickhaven;USA
10286;S18_3782;38;57.2;8/28/2004 0:00;Paris;France
10299;S18_3782;39;55.95;9/30/2004 0:00;Helsinki;Finland
10310;S18_3782;42;67.14;10/16/2004 0:00;Koln;Germany
10319;S18_3782;44;59.06;11.03.04 00:00;NYC;USA
10330;S18_3782;29;69.63;11/16/2004 0:00;Makati City;Philippines
10342;S18_3782;26;55.95;11/24/2004 0:00;Melbourne;Australia
10355;S18_3782;31;53.47;12.07.04 00:00;Madrid;Spain
10363;S18_3782;32;89.12;01.06.05 00:00;Espoo;Finland
10378;S18_3782;28;100;02.10.05 00:00;Madrid;Spain
10390;S18_3782;36;100;03.04.05 00:00;San Rafael;USA
10403;S18_3782;36;52.22;04.08.05 00:00;Liverpool;UK
10106;S18_3856;41;100;2/17/2003 0:00;Bergamo;Italy
10119;S18_3856;27;99.52;4/28/2003 0:00;Salzburg;Austria
10130;S18_3856;33;100;6/16/2003 0:00;Brickhaven;USA
10143;S18_3856;34;100;08.10.03 00:00;New Bedford;USA
10155;S18_3856;29;100;10.06.03 00:00;Helsinki;Finland
10167;S18_3856;34;100;10/23/2003 0:00;Boras;Sweden
10178;S18_3856;48;100;11.08.03 00:00;Toulouse;France
10186;S18_3856;46;100;11/14/2003 0:00;London;UK
10197;S18_3856;22;100;11/26/2003 0:00;Barcelona;Spain
10209;S18_3856;20;100;01.09.04 00:00;Los Angeles;USA
10222;S18_3856;45;85.75;2/19/2004 0:00;San Diego;USA
10249;S18_3856;46;100;05.08.04 00:00;Cambridge;USA
10262;S18_3856;34;100;6/24/2004 0:00;Madrid;Spain
10273;S18_3856;50;85.75;7/21/2004 0:00;Bruxelles;Belgium
10283;S18_3856;46;100;8/20/2004 0:00;Tsawassen;Canada
10296;S18_3856;22;84.7;9/15/2004 0:00;Munich;Germany
10307;S18_3856;48;86.81;10/14/2004 0:00;Philadelphia;USA
10316;S18_3856;47;86.81;11.01.04 00:00;Cowes;UK
10328;S18_3856;34;100;11.12.04 00:00;Bergamo;Italy
10338;S18_3856;45;100;11/22/2004 0:00;Charleroi;Belgium
10351;S18_3856;20;100;12.03.04 00:00;London;UK
10373;S18_3856;50;60.49;1/31/2005 0:00;Oulu;Finland
10386;S18_3856;22;57.55;03.01.05 00:00;Madrid;Spain
10398;S18_3856;45;100;3/30/2005 0:00;Reims;France
10400;S18_3856;58;100;04.01.05 00:00;San Jose;USA
10415;S18_3856;51;100;05.09.05 00:00;Glen Waverly;Australia
10104;S18_4027;38;100;1/31/2003 0:00;Madrid;Spain
10117;S18_4027;22;100;4/16/2003 0:00;Singapore;Singapore
10127;S18_4027;25;100;06.03.03 00:00;NYC;USA
10142;S18_4027;24;100;08.08.03 00:00;San Rafael;USA
10152;S18_4027;35;100;9/25/2003 0:00;South Brisbane;Australia
10165;S18_4027;28;100;10/22/2003 0:00;Singapore;Singapore
10176;S18_4027;36;100;11.06.03 00:00;Reggio Emilia;Italy
10185;S18_4027;39;100;11/14/2003 0:00;New Bedford;USA
10196;S18_4027;27;100;11/26/2003 0:00;New Haven;USA
10207;S18_4027;40;100;12.09.03 00:00;Boston;USA
10220;S18_4027;50;100;02.12.04 00:00;Dublin;Ireland
10230;S18_4027;42;100;3/15/2004 0:00;Frankfurt;Germany
10247;S18_4027;48;100;05.05.04 00:00;Espoo;Finland
10272;S18_4027;25;100;7/20/2004 0:00;Allentown;USA
10282;S18_4027;31;100;8/20/2004 0:00;San Rafael;USA
10292;S18_4027;44;100;09.08.04 00:00;NYC;USA
10306;S18_4027;23;100;10/14/2004 0:00;Manchester;UK
10314;S18_4027;29;100;10/22/2004 0:00;Aaarhus;Denmark
10324;S18_4027;49;100;11.05.04 00:00;NYC;USA
10337;S18_4027;36;100;11/21/2004 0:00;NYC;USA
10349;S18_4027;34;100;12.01.04 00:00;NYC;USA
10358;S18_4027;25;100;12.10.04 00:00;Madrid;Spain
10372;S18_4027;48;100;1/26/2005 0:00;Minato-ku;Japan
10383;S18_4027;38;100;2/22/2005 0:00;Madrid;Spain
10394;S18_4027;37;100;3/15/2005 0:00;Madrid;Spain
10413;S18_4027;49;100;05.05.05 00:00;Bridgewater;USA
10100;S18_4409;22;86.51;01.06.03 00:00;Nashua;USA
